"city","region","country_code","latitude","longitude","order_count","total_revenue","aov"
Třemošná,Plzeňský kraj,CZ,49.8264954,13.4025827,5,116.06,23.21
Fonyód,Somogy,HU,46.7555,17.5795,5,246.59,49.32
Nagyatád,Somogy,HU,46.2296,17.3579,5,137.05,27.41
Sudovice,Středočeský kraj,CZ,49.7856435,14.3130388,5,414.25,82.85
Pyšely,Středočeský kraj,CZ,49.8779544,14.6708529,5,173.54,34.71
Uhlířské Janovice,Středočeský kraj,CZ,49.8779372,15.0656801,5,143.45,28.69
Pečky,Středočeský kraj,CZ,50.0930195,15.0281854,5,80.86,16.17
Jeneč,Středočeský kraj,CZ,50.0972117,14.2134556,5,208.99,41.8
Strančice,Středočeský kraj,CZ,49.9447363,14.6731335,5,174.46,34.89
Tuřice,Středočeský kraj,CZ,50.2443072,14.7645038,5,237.8,47.56
Březnice,Středočeský kraj,CZ,49.5615765,13.9733135,5,385.99,77.2
Dobrovice,Středočeský kraj,CZ,50.3662445,14.9629848,5,384.4,76.88
Velké Popovice,Středočeský kraj,CZ,49.916117,14.6415016,5,187.61,37.52
Bystřice,Středočeský kraj,CZ,49.7260505,14.6649046,5,214.02,42.8
Veltrusy,Středočeský kraj,CZ,50.272972,14.3311382,5,251.64,50.33
Suhrovice,Středočeský kraj,CZ,50.4901971,15.0556774,5,344.6,68.92
Velvary,Středočeský kraj,CZ,50.2859795,14.242569,5,173.0,34.6
Chýně,Středočeský kraj,CZ,50.0581327,14.2236621,5,213.02,42.6
Zdiby,Středočeský kraj,CZ,50.1628886,14.4237155,5,152.11,30.42
Zbuzany,Středočeský kraj,CZ,50.0228193,14.2804007,5,212.7,42.54
Tiszalök,Szabolcs-Szatmár-Bereg,HU,48.0167,21.3833,5,275.42,55.08
Szentgotthárd,Vas,HU,46.9526,16.2736,5,132.06,26.41
Vép,Vas,HU,47.2304,16.7225,5,138.23,27.65
Csepreg,Vas,HU,47.401,16.7088,5,201.67,40.33
Berhida,Veszprém,HU,47.1113,18.1295,5,108.79,21.76
Gyenesdiás,Zala,HU,46.7706,17.2866,5,102.43,20.49
Bánov,Zlínský kraj,CZ,48.9899372,17.7188095,5,212.91,42.58
Fryšták,Zlínský kraj,CZ,49.2901199,17.6858309,5,212.34,42.47
Nový Hrozenkov,Zlínský kraj,CZ,49.3336754,18.1992621,5,148.22,29.64
Vlčnov,Zlínský kraj,CZ,49.0110808,17.5814311,5,178.67,35.73
Horní Lideč,Zlínský kraj,CZ,49.1863433,18.0580345,5,294.32,58.86
Chropyně,Zlínský kraj,CZ,49.3657527,17.3683766,5,199.76,39.95
Morkovice-Slížany,Zlínský kraj,CZ,49.2605742,17.2181666,5,294.15,58.83
Luhačovice,Zlínský kraj,CZ,49.1095508,17.7622362,5,111.54,22.31
Chlumec,Ústecký kraj,CZ,50.6996476,13.9370843,5,277.25,55.45
Ústí nad Labem,Ústecký kraj,CZ,50.6860064,13.9900984,5,194.02,38.8
Košťany,Ústecký kraj,CZ,50.656943,13.7551126,5,187.59,37.52
Trmice,Ústecký kraj,CZ,50.6425893,14.0013132,5,232.11,46.42
Děčín,Ústecký kraj,CZ,50.7830568,14.1507067,5,248.95,49.79
Dubí,Ústecký kraj,CZ,50.6763608,13.7919257,5,176.8,35.36
Bohušovice nad Ohří,Ústecký kraj,CZ,50.4949627,14.1491517,5,157.9,31.58
Podsedice,Ústecký kraj,CZ,50.4740765,13.9352271,5,220.59,44.12
Vroutek,Ústecký kraj,CZ,50.1786835,13.3792378,5,366.38,73.28
067 83,"",SK,48.9259735,21.9921453,6,203.27,33.88
Nitrianske Pravno,"",SK,48.8697712,18.623902,6,120.79,20.13
Stakčín,"",SK,48.9954429,22.2399078,6,232.58,38.76
Biely Kostol,"",SK,48.3692911,17.5325618,6,248.26,41.38
Praha,"",CZ,50.1256422,14.5748852,6,216.33,36.05
Svederník,"",SK,49.2641573,18.6435899,6,279.87,46.64
Heľpa,"",SK,48.8637082,19.9698354,6,145.98,24.33
Pohranice,"",SK,48.3244712,18.1952596,6,290.94,48.49
Pusté Úľany,"",SK,48.2298539,17.5718981,6,195.85,32.64
Terchová,"",SK,49.2638873,19.0460098,6,106.11,17.68
Horné Srnie,"",SK,48.995771,18.095906,6,208.77,34.79
Hubošovce,"",SK,49.0916318,21.1887526,6,183.23,30.54
Kajal,"",SK,48.1794324,17.7894146,6,155.56,25.93
Kanianka,"",SK,48.8158141,18.5846683,6,176.89,29.48
Liptovské Sliače,"",SK,49.0592518,19.4004207,6,149.58,24.93
Čimhová,"",SK,49.3595879,19.6925438,6,261.65,43.61
Dolný Hričov,"",SK,49.2280769,18.6351486,6,330.3,55.05
Liptovské Sliače,"",SK,49.0618602,19.392263,6,218.29,36.38
Blatné,"",SK,48.2658455,17.4187149,6,289.32,48.22
Valaliky,"",SK,48.642008,21.3037659,6,155.34,25.89
Topoľníky,"",SK,47.9672493,17.7860042,6,168.89,28.15
Bolešov,"",SK,48.9842613,18.1473472,6,236.15,39.36
Pliešovce,"",SK,48.4287116,19.1740221,6,273.28,45.55
Podolínec,"",SK,49.2580297,20.5390684,6,154.01,25.67
Zubrohlava,"",SK,49.4450515,19.5138587,6,340.27,56.71
Tesárske Mlyňany,"",SK,48.3415301,18.3520051,6,304.41,50.73
Gajary,"",SK,48.4678679,16.925084,6,331.54,55.26
Dolná Súča,"",SK,48.9549433,18.0322883,6,218.4,36.4
Zeleneč,"",SK,48.32996,17.5932723,6,249.61,41.6
Nová Ľubovňa,"",SK,49.2727319,20.6777556,6,238.51,39.75
Čierna nad Tisou,"",SK,48.4276181,22.0900826,6,210.31,35.05
919 32,"",SK,48.3016977,17.6428279,6,245.52,40.92
Východná,"",SK,49.0826315,19.9102529,6,90.14,15.02
900 91,"",SK,48.2895454,17.2223068,6,287.37,47.9
Rosina,"",SK,49.181602,18.7714923,6,172.66,28.78
Košice,"",SK,48.6389589,21.1846521,6,151.32,25.22
Čičmany,"",SK,48.9578271,18.5198966,6,191.63,31.94
Lemešany,"",SK,48.8490444,21.2718703,6,208.69,34.78
Horná Potôň,"",SK,48.0391036,17.4963778,6,216.34,36.06
Dolná Streda,"",SK,48.2678511,17.7510171,6,195.38,32.56
Lúčky,"",SK,49.1297857,19.4034328,6,227.12,37.85
Drahovce,"",SK,48.5206412,17.8016608,6,193.76,32.29
Čakanovce,"",SK,48.7574441,21.4529058,6,91.86,15.31
Stráňavy,"",SK,49.1714072,18.8254153,6,354.25,59.04
Šarišské Michaľany,"",SK,49.0672481,21.1297701,6,168.58,28.1
Krompachy,"",SK,48.9167701,20.8729438,6,215.58,35.93
Praha,"",CZ,49.9865329,14.3594753,6,370.75,61.79
Dvory nad Žitavou,"",SK,47.9944888,18.2712057,6,273.81,45.64
Košice,"",SK,48.711194,21.1976831,6,144.94,24.16
Staškov,"",SK,49.4276134,18.6966863,6,300.36,50.06
Lokca,"",SK,49.3678131,19.4196366,6,181.95,30.32
Starý Tekov,"",SK,48.2445312,18.5351259,6,260.94,43.49
Vranov nad Topľou,"",SK,48.8621367,21.6603118,6,178.72,29.79
Fintice,"",SK,49.0633644,21.2777202,6,482.04,80.34
Zemianske Sady,"",SK,48.3250872,17.8217758,6,202.79,33.8
Šúrovce,"",SK,48.3318555,17.7228516,6,202.05,33.67
Topoľčany,"",SK,48.55297,18.1742165,6,144.44,24.07
Veľké Orvište,"",SK,48.6250416,17.7835379,6,203.15,33.86
Zemplínske Hámre,"",SK,48.9492401,22.1523909,6,219.24,36.54
Čierny Brod,"",SK,48.1511867,17.659052,6,185.31,30.88
Tomášov,"",SK,48.14634,17.3399081,6,170.33,28.39
Komárno,"",SK,47.7658015,18.0464206,6,521.78,86.96
Trnovec nad Váhom,"",SK,48.1493866,17.9307579,6,322.35,53.72
Poltár,"",SK,48.4296306,19.7943282,6,279.03,46.5
Korňa,"",SK,49.4215525,18.5405769,6,251.3,41.88
Plavecký Štvrtok,"",SK,48.3791851,17.0029987,6,227.52,37.92
Ladce,"",SK,49.0339942,18.290299,6,176.21,29.37
Mlynčeky,"",SK,49.1774336,20.3780052,6,158.12,26.35
Mlynica,"",SK,49.100425,20.2947504,6,297.7,49.62
Kysucký Lieskovec,"",SK,49.3415743,18.812956,6,272.51,45.42
Hidas,Baranya,HU,46.2568,18.4954,6,217.44,36.24
"Lothárd, Kozármisleny, Magyarsarlós",Baranya,HU,46.02443333333334,18.333133333333333,6,145.21,24.2
Sándorfalva,Csongrád,HU,46.3609,20.0989,6,176.92,29.49
Ercsi,Fejér,HU,47.2519,18.8962,6,131.99,22.0
Egyek,Hajdú-Bihar,HU,47.6333,20.9,6,106.16,17.69
Lőrinci,Heves,HU,47.733,19.6787,6,111.92,18.65
Příbram na Moravě,Jihomoravský kraj,CZ,49.1937613,16.3174134,6,316.27,52.71
Veverská Bítýška,Jihomoravský kraj,CZ,49.2779992,16.4229011,6,177.5,29.58
Brno,Jihomoravský kraj,CZ,49.181422,16.5583847,6,166.02,27.67
Černá Hora,Jihomoravský kraj,CZ,49.4142279,16.5703459,6,272.49,45.42
Brno,Jihomoravský kraj,CZ,49.2066378,16.4896788,6,216.69,36.12
Moravany,Jihomoravský kraj,CZ,49.1436135,16.5662315,6,186.09,31.01
Prosiměřice,Jihomoravský kraj,CZ,48.8942049,16.1870248,6,127.18,21.2
Dubňany,Jihomoravský kraj,CZ,48.9187288,17.0950986,6,171.2,28.53
Zbýšov,Jihomoravský kraj,CZ,49.1296695,16.8141034,6,239.88,39.98
Lelekovice,Jihomoravský kraj,CZ,49.2864289,16.5737311,6,192.45,32.07
Velké Pavlovice,Jihomoravský kraj,CZ,48.9025621,16.8148928,6,318.01,53.0
Zliv,Jihočeský kraj,CZ,49.0683399,14.3670582,6,344.85,57.47
Rudolfov,Jihočeský kraj,CZ,48.9962403,14.5482186,6,274.37,45.73
Lišov,Jihočeský kraj,CZ,49.0253335,14.615363,6,166.18,27.7
Rákóczifalva,Jász-Nagykun-Szolnok,HU,47.0833,20.2333,6,233.89,38.98
Františkovy Lázně,Karlovarský kraj,CZ,50.1230793,12.347567,6,339.48,56.58
Kraslice,Karlovarský kraj,CZ,50.3298753,12.5355603,6,212.77,35.46
Sárisáp,Komárom-Esztergom,HU,47.677,18.6793,6,190.05,31.67
Náměšť nad Oslavou,Kraj Vysočina,CZ,49.2199425,16.1491342,6,266.26,44.38
Pacov,Kraj Vysočina,CZ,49.485584,15.0192937,6,208.84,34.81
Nový Bydžov,Královéhradecký kraj,CZ,50.2353917,15.5043146,6,186.31,31.05
Vamberk,Královéhradecký kraj,CZ,50.1154324,16.2954215,6,235.09,39.18
Třebechovice pod Orebem,Královéhradecký kraj,CZ,50.2066072,15.9815771,6,122.03,20.34
Hradec Králové,Královéhradecký kraj,CZ,50.2220334,15.7913979,6,351.37,58.56
Lomnice nad Popelkou,Liberecký kraj,CZ,50.53441,15.3678319,6,217.6,36.27
Liberec,Liberecký kraj,CZ,50.7438929,15.0903721,6,213.19,35.53
Liberec,Liberecký kraj,CZ,50.7609627,15.0212129,6,435.54,72.59
Ludgeřovice,Moravskoslezský kraj,CZ,49.8926844,18.2410655,6,186.55,31.09
Příbor,Moravskoslezský kraj,CZ,49.6485987,18.1523876,6,270.54,45.09
Kravaře,Moravskoslezský kraj,CZ,49.9315167,18.0161706,6,256.08,42.68
Opava,Moravskoslezský kraj,CZ,49.9086155,17.9293335,6,106.99,17.83
Hnojník,Moravskoslezský kraj,CZ,49.6743218,18.5283475,6,277.95,46.32
Těrlicko,Moravskoslezský kraj,CZ,49.7507542,18.4994885,6,273.29,45.55
Rýmařov,Moravskoslezský kraj,CZ,49.9477045,17.2723824,6,227.35,37.89
Ostrava,Moravskoslezský kraj,CZ,49.852836,18.3023201,6,227.56,37.93
Štramberk,Moravskoslezský kraj,CZ,49.5873412,18.1170845,6,436.86,72.81
Stonava,Moravskoslezský kraj,CZ,49.8136524,18.5314602,6,226.71,37.78
Ostrava,Moravskoslezský kraj,CZ,49.8388814,18.3158078,6,183.4,30.57
Brodek u Přerova,Olomoucký kraj,CZ,49.4864561,17.3415336,6,226.95,37.82
Přerov,Olomoucký kraj,CZ,49.4806628,17.4361548,6,167.96,27.99
Náměšť na Hané,Olomoucký kraj,CZ,49.5923501,17.0668543,6,172.89,28.82
Slatiňany,Pardubický kraj,CZ,49.9011728,15.80688,6,556.28,92.71
Pardubice,Pardubický kraj,CZ,50.0646834,15.7517149,6,178.31,29.72
Letohrad,Pardubický kraj,CZ,50.0373677,16.5036952,6,334.12,55.69
Rudoltice,Pardubický kraj,CZ,49.9028157,16.5740385,6,210.66,35.11
Sződ,Pest,HU,47.7244,19.1705,6,151.24,25.21
Kerepes,Pest,HU,47.5601,19.2829,6,153.39,25.57
Leányfalu,Pest,HU,47.7178,19.0858,6,224.37,37.39
Tápiószele,Pest,HU,47.3361,19.8772,6,185.69,30.95
Sződliget,Pest,HU,47.7326,19.1475,6,216.04,36.01
Hlohová,Plzeňský kraj,CZ,49.5403793,13.0735399,6,289.64,48.27
Bor,Plzeňský kraj,CZ,49.6882721,12.7926359,6,209.61,34.93
Strašice,Plzeňský kraj,CZ,49.7380982,13.7625625,6,351.66,58.61
Balatonszabadi,Somogy,HU,46.894,18.1374,6,103.6,17.27
Milovice,Středočeský kraj,CZ,50.2316698,14.850166,6,217.55,36.26
Brandýsek,Středočeský kraj,CZ,50.1888919,14.1615661,6,261.58,43.6
Lety,Středočeský kraj,CZ,49.9265718,14.266893,6,140.73,23.46
Zruč nad Sázavou,Středočeský kraj,CZ,49.7572798,15.1206869,6,212.22,35.37
Týnec nad Sázavou,Středočeský kraj,CZ,49.8356943,14.5921211,6,222.21,37.04
Velké Přílepy,Středočeský kraj,CZ,50.1614644,14.3091905,6,529.06,88.18
Nehvizdy,Středočeský kraj,CZ,50.1301287,14.7313674,6,445.26,74.21
Hořovice,Středočeský kraj,CZ,49.8347573,13.9071914,6,255.81,42.63
Nyírbátor,Szabolcs-Szatmár-Bereg,HU,47.8333,22.1333,6,336.75,56.13
Fehérgyarmat,Szabolcs-Szatmár-Bereg,HU,47.9833,22.5167,6,118.82,19.8
Bátaszék,Tolna,HU,46.1937,18.7231,6,116.45,19.41
Gencsapáti,Vas,HU,47.285,16.5957,6,306.67,51.11
Brumov-Bylnice,Zlínský kraj,CZ,49.0825268,18.02166,6,352.7,58.78
Sehradice,Zlínský kraj,CZ,49.1473659,17.8214574,6,201.03,33.5
Slušovice,Zlínský kraj,CZ,49.2590277,17.8140884,6,137.54,22.92
Chabařovice,Ústecký kraj,CZ,50.6750161,13.9325987,6,276.96,46.16
Ústí nad Labem,Ústecký kraj,CZ,50.651461,14.0781759,6,236.84,39.47
Postoloprty,Ústecký kraj,CZ,50.3605069,13.6975817,6,204.23,34.04
Štiavnik,"",SK,49.2506807,18.4601779,7,179.61,25.66
Trenčianske Teplice,"",SK,48.910576,18.1662106,7,218.58,31.23
Gbeľany,"",SK,49.2170966,18.8429998,7,279.38,39.91
Vrbovka,"",SK,48.1105669,19.3783036,7,211.2,30.17
Brunovce,"",SK,48.6817068,17.8526955,7,186.32,26.62
Sliač,"",SK,48.6230869,19.1435933,7,214.01,30.57
Lužianky,"",SK,48.3431232,18.0281499,7,302.54,43.22
Radošovce,"",SK,48.7706486,17.2925405,7,295.6,42.23
Bučany,"",SK,48.416575,17.6985905,7,172.1,24.59
Hniezdne,"",SK,49.3016304,20.6246171,7,286.17,40.88
Komárno,"",SK,47.7602628,18.1188721,7,190.8,27.26
Oravská Polhora,"",SK,49.5219336,19.445847,7,243.94,34.85
Kočovce,"",SK,48.7477098,17.8865235,7,398.39,56.91
Lehnice,"",SK,48.0515309,17.4536559,7,435.3,62.19
Melčice-Lieskové,"",SK,48.8409823,17.9056305,7,450.32,64.33
Lieskovec,"",SK,48.5851649,19.1948912,7,215.13,30.73
Kráľovičove Kračany,"",SK,47.9778901,17.5490847,7,213.41,30.49
Svrčinovec,"",SK,49.4806516,18.7935302,7,456.48,65.21
Zákamenné,"",SK,49.3911138,19.2836362,7,320.28,45.75
Rozhanovce,"",SK,48.7507236,21.3359831,7,116.92,16.7
Brestovany,"",SK,48.3782993,17.6824045,7,374.07,53.44
Bošany,"",SK,48.5801956,18.2489156,7,469.85,67.12
Dolná Krupá,"",SK,48.4929739,17.5487853,7,149.42,21.35
Palárikovo,"",SK,48.0426,18.0726267,7,254.72,36.39
Rišňovce,"",SK,48.3680315,17.895135,7,441.37,63.05
Čebovce,"",SK,48.185943,19.2272089,7,224.38,32.05
Pruské,"",SK,49.0306167,18.2109296,7,269.9,38.56
Sečovce,"",SK,48.6962397,21.6456046,7,221.96,31.71
Sučany,"",SK,49.0986191,19.0006278,7,242.62,34.66
Nenince,"",SK,48.1432436,19.2621084,7,300.46,42.92
Nová Dedinka,"",SK,48.1833403,17.3552151,7,191.18,27.31
Štítnik,"",SK,48.6442093,20.3735545,7,153.62,21.95
Spišská Nová Ves,"",SK,48.9449526,20.5454339,7,282.16,40.31
Koš,"",SK,48.7378054,18.5989211,7,148.17,21.17
Slovenská Ľupča,"",SK,48.7722298,19.2715322,7,334.68,47.81
Oravská Lesná,"",SK,49.3690598,19.1722378,7,269.73,38.53
Brezovica,"",SK,49.1407643,20.8414586,7,252.07,36.01
Veľký Biel,"",SK,48.2150503,17.3602444,7,218.37,31.2
Praha,"",CZ,50.0131473,14.623937,7,175.78,25.11
Budmerice,"",SK,48.3570053,17.4106652,7,279.43,39.92
Stará Bystrica,"",SK,49.3432641,18.929345,7,168.79,24.11
Gelnica,"",SK,48.8558347,20.9404236,7,176.04,25.15
Jacovce,"",SK,48.5919364,18.1152264,7,226.93,32.42
Horné Saliby,"",SK,48.1231696,17.7505639,7,197.15,28.16
Veľké Ripňany,"",SK,48.4997896,17.9808792,7,175.64,25.09
Bojnice,"",SK,48.786206,18.5798226,7,205.08,29.3
Sárospatak,Borsod-Abaúj-Zemplén,HU,48.3245,21.5738,7,266.45,38.06
Mezőberény,Békés,HU,46.8167,21.0333,7,331.9,47.41
Sarkad,Békés,HU,46.75,21.3833,7,156.31,22.33
Mórahalom,Csongrád,HU,46.2181,19.8851,7,292.63,41.8
Vámosszabadi,Győr-Moson-Sopron,HU,47.7552,17.6477,7,161.52,23.07
Hajdúhadház,Hajdú-Bihar,HU,47.6833,21.6667,7,212.54,30.36
Derecske,Hajdú-Bihar,HU,47.35,21.5667,7,280.18,40.03
"Pálosvörösmart, Abasár",Heves,HU,47.797,20.0032,7,157.16,22.45
Svatobořice,Jihomoravský kraj,CZ,48.9764473,17.0897289,7,363.75,51.96
Brno,Jihomoravský kraj,CZ,49.1333209,16.6548556,7,454.84,64.98
Břeclav,Jihomoravský kraj,CZ,48.7523579,16.8618336,7,212.58,30.37
Bzenec,Jihomoravský kraj,CZ,48.9726414,17.2732054,7,130.77,18.68
Brno,Jihomoravský kraj,CZ,49.2064075,16.5542855,7,192.54,27.51
Brno,Jihomoravský kraj,CZ,49.1769046,16.6231759,7,336.42,48.06
Brno,Jihomoravský kraj,CZ,49.1931128,16.6512079,7,214.64,30.66
Brno,Jihomoravský kraj,CZ,49.1485922,16.6605699,7,374.51,53.5
Trhové Sviny,Jihočeský kraj,CZ,48.83279,14.6411851,7,348.27,49.75
Roudné,Jihočeský kraj,CZ,48.9256637,14.4760931,7,376.92,53.85
Tábor,Jihočeský kraj,CZ,49.4199483,14.6477341,7,246.98,35.28
Martfű,Jász-Nagykun-Szolnok,HU,47.0167,20.2833,7,233.13,33.3
Karlovy Vary,Karlovarský kraj,CZ,50.2261506,12.830357,7,211.91,30.27
Kynšperk nad Ohří,Karlovarský kraj,CZ,50.1217687,12.5311272,7,354.62,50.66
Moravské Budějovice,Kraj Vysočina,CZ,49.050847,15.8152577,7,312.75,44.68
Bystřice nad Pernštejnem,Kraj Vysočina,CZ,49.5249551,16.2614088,7,221.55,31.65
Přibyslavice nad Jihlavou,Kraj Vysočina,CZ,49.2510713,15.7675982,7,227.69,32.53
Kamenice nad Lipou,Kraj Vysočina,CZ,49.3075993,15.0789319,7,239.6,34.23
Smiřice,Královéhradecký kraj,CZ,50.2998846,15.8579037,7,226.7,32.39
Hradec Králové,Královéhradecký kraj,CZ,50.1882038,15.8316639,7,296.68,42.38
Nechanice,Královéhradecký kraj,CZ,50.2571765,15.6492736,7,203.48,29.07
Hradec Králové,Královéhradecký kraj,CZ,50.2041851,15.7908034,7,440.53,62.93
Liberec,Liberecký kraj,CZ,50.7674137,15.0965712,7,267.31,38.19
Hodkovice nad Mohelkou,Liberecký kraj,CZ,50.6604123,15.1099558,7,304.92,43.56
Baška,Moravskoslezský kraj,CZ,49.6412008,18.3660104,7,333.77,47.68
Vratimov,Moravskoslezský kraj,CZ,49.7588235,18.3257773,7,378.8,54.11
Albrechtice,Moravskoslezský kraj,CZ,49.784886,18.5245523,7,270.38,38.63
Fulnek,Moravskoslezský kraj,CZ,49.719526,17.9099241,7,315.81,45.12
Paskov,Moravskoslezský kraj,CZ,49.7308205,18.2892501,7,389.44,55.63
Bolatice,Moravskoslezský kraj,CZ,49.9571846,18.0930618,7,285.26,40.75
Bátonyterenye,Nógrád,HU,47.9696,19.8408,7,327.11,46.73
Polička,Pardubický kraj,CZ,49.7133443,16.2516877,7,251.33,35.9
Třemošnice,Pardubický kraj,CZ,49.8728436,15.5719978,7,276.1,39.44
Brozany nad Labem,Pardubický kraj,CZ,50.0807482,15.7869733,7,345.31,49.33
Tököl,Pest,HU,47.3218,18.9625,7,181.35,25.91
Verőce,Pest,HU,47.8247,19.0348,7,210.84,30.12
Ecser,Pest,HU,47.4439,19.3245,7,253.99,36.28
Sülysáp,Pest,HU,47.4521,19.5337,7,148.74,21.25
Kdyně,Plzeňský kraj,CZ,49.3879737,13.0584023,7,251.87,35.98
Nepomuk,Plzeňský kraj,CZ,49.4879535,13.5964305,7,252.72,36.1
Milence,Plzeňský kraj,CZ,49.274456,13.1536,7,177.41,25.34
Rožmitál pod Třemšínem,Středočeský kraj,CZ,49.5995277,13.8655529,7,165.26,23.61
Čerčany,Středočeský kraj,CZ,49.860791,14.7040788,7,358.91,51.27
Sadská,Středočeský kraj,CZ,50.1420972,14.9647408,7,288.96,41.28
Hostivice,Středočeský kraj,CZ,50.0793714,14.2490928,7,253.37,36.2
Libušín,Středočeský kraj,CZ,50.1750862,14.0611386,7,277.55,39.65
Odolena Voda,Středočeský kraj,CZ,50.2298242,14.4111482,7,197.66,28.24
Bakov nad Jizerou,Středočeský kraj,CZ,50.4782054,14.9337067,7,356.9,50.99
Bořanovice,Středočeský kraj,CZ,50.188173,14.488951,7,370.73,52.96
Hradištko,Středočeský kraj,CZ,49.8689523,14.4133061,7,142.08,20.3
Kladno,Středočeský kraj,CZ,50.1679277,14.1079547,7,204.04,29.15
Hluk,Zlínský kraj,CZ,48.9851082,17.5267247,7,196.82,28.12
Prostřední Bečva,Zlínský kraj,CZ,49.4458774,18.2569952,7,376.5,53.79
Bílovice,Zlínský kraj,CZ,49.0993271,17.559494,7,460.23,65.75
Uherský Ostroh,Zlínský kraj,CZ,48.9864984,17.399474,7,273.83,39.12
Podbořany,Ústecký kraj,CZ,50.2129663,13.3851602,7,293.06,41.87
Jílové,Ústecký kraj,CZ,50.7648666,14.1077067,7,333.77,47.68
Šluknov,Ústecký kraj,CZ,51.002974,14.4502038,7,209.47,29.92
Dolné Zelenice,"",SK,48.3743883,17.7503383,8,303.32,37.92
Lozorno,"",SK,48.3328775,17.0461218,8,328.13,41.02
Preseľany,"",SK,48.4572271,18.0986313,8,284.95,35.62
Viničné,"",SK,48.2716165,17.3030415,8,358.28,44.78
Zbehy,"",SK,48.3684908,18.0098964,8,312.29,39.04
Kopčany,"",SK,48.7870796,17.1146673,8,121.53,15.19
Praha,"",CZ,50.067716,14.4217743,8,330.52,41.31
Giraltovce,"",SK,49.1115797,21.5065627,8,246.12,30.76
Vrbové,"",SK,48.6222149,17.7178974,8,294.02,36.75
Ľubica,"",SK,49.112531,20.456705,8,292.5,36.56
Banská Bystrica,"",SK,48.7412478,19.1045952,8,197.27,24.66
Diakovce,"",SK,48.1345535,17.8401348,8,316.22,39.53
Malé Uherce,"",SK,48.6201816,18.4085226,8,301.32,37.66
Medzilaborce,"",SK,49.2742723,21.9129963,8,322.98,40.37
Tisovec,"",SK,48.6794969,19.9398234,8,246.76,30.84
Spišský Hrhov,"",SK,48.9934396,20.6559763,8,259.45,32.43
Chtelnica,"",SK,48.5713769,17.6210164,8,369.13,46.14
Červeník,"",SK,48.4602112,17.7438659,8,337.68,42.21
Sokolovce,"",SK,48.5409432,17.8405821,8,322.41,40.3
Hôrka,"",SK,49.0220356,20.3715659,8,271.13,33.89
Brezová pod Bradlom,"",SK,48.667076,17.5382408,8,337.76,42.22
951 78,"",SK,48.3593918,18.1960247,8,165.89,20.74
Vysoká pri Morave,"",SK,48.3301063,16.9126684,8,302.62,37.83
Lehota pod Vtáčnikom,"",SK,48.6929164,18.6100953,8,270.99,33.87
Veľké Leváre,"",SK,48.5043966,17.0022329,8,345.85,43.23
Veľké Rovné,"",SK,49.3115579,18.5724608,8,225.53,28.19
Bratislava,"",SK,48.1919436,17.1363246,8,686.54,85.82
Teplička nad Váhom,"",SK,49.2248074,18.7933549,8,379.81,47.48
Dlhá nad Oravou,"",SK,49.253679,19.4476108,8,368.05,46.01
"Szigetvár, Botykapeterd, Csertő",Baranya,HU,46.06466666666666,17.826066666666666,8,270.79,33.85
Kiskőrös,Bács-Kiskun,HU,46.6214,19.2853,8,146.52,18.31
Kistelek,Csongrád,HU,46.4725,19.9797,8,170.74,21.34
Pusztaszabolcs,Fejér,HU,47.1372,18.767,8,259.01,32.38
Velence,Fejér,HU,47.2385,18.6548,8,307.71,38.46
Bučovice,Jihomoravský kraj,CZ,49.145404,16.9972087,8,276.36,34.54
Řícmanice,Jihomoravský kraj,CZ,49.258788,16.6847177,8,282.52,35.31
Šlapanice,Jihomoravský kraj,CZ,49.1616096,16.7304509,8,480.26,60.03
Břeclav,Jihomoravský kraj,CZ,48.7579508,16.8888366,8,175.68,21.96
Vracov,Jihomoravský kraj,CZ,48.9745325,17.2136995,8,242.42,30.3
České Budějovice,Jihočeský kraj,CZ,49.0071915,14.4886845,8,344.67,43.08
Borovany,Jihočeský kraj,CZ,48.9011175,14.666412,8,213.73,26.72
Veselí nad Lužnicí,Jihočeský kraj,CZ,49.1869345,14.7004903,8,204.05,25.51
Suchdol nad Lužnicí,Jihočeský kraj,CZ,48.9199206,14.8978518,8,403.56,50.45
Velešín,Jihočeský kraj,CZ,48.8213109,14.4339152,8,310.47,38.81
České Budějovice,Jihočeský kraj,CZ,48.9517415,14.5013809,8,417.42,52.18
Kisbér,Komárom-Esztergom,HU,47.5029,18.0367,8,234.22,29.28
Hradec Králové,Královéhradecký kraj,CZ,50.1853756,15.8486937,8,394.1,49.26
Trutnov,Královéhradecký kraj,CZ,50.5867877,15.8842741,8,303.8,37.97
Liberec,Liberecký kraj,CZ,50.7580844,15.0430947,8,254.38,31.8
Česká Lípa,Liberecký kraj,CZ,50.6917833,14.5495699,8,281.29,35.16
Havířov,Moravskoslezský kraj,CZ,49.7940764,18.4495292,8,319.87,39.98
Štěpánkovice,Moravskoslezský kraj,CZ,49.9661601,18.0253132,8,322.24,40.28
Opava,Moravskoslezský kraj,CZ,49.9516952,17.8743276,8,323.98,40.5
Dětmarovice,Moravskoslezský kraj,CZ,49.8859746,18.4626332,8,313.4,39.18
Kojetín,Olomoucký kraj,CZ,49.3473808,17.2895561,8,303.08,37.89
Lipník nad Bečvou,Olomoucký kraj,CZ,49.5276987,17.5917591,8,299.05,37.38
Dub nad Moravou,Olomoucký kraj,CZ,49.4984381,17.2679557,8,361.29,45.16
